State,City,Place,Ratings,Place_desc,image,single_image,Budget_Category
West Bengal,Digha,Udaipur Beach,4.6," If you're looking for a more laidback and tranquil beach atmosphere, Udaipur beach is the right place to visit. The beach has lonely, deserted stretches of seashore where you can just walk along, take a dip in the water or just rent a bike to roam around. ",https://www.google.com/search?q=+Udaipur+Beach&udm=2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c1/73/fa/udaipur-beach.jpg?w=1200&h=-1&s=1,Medium
West Bengal,Digha,Shankarpur Beach,4.7," 15 km from Digha, Shankarpur is a virgin beach with a lovely view of the beach surrounded by local fish boats and rows of tress giving visitors the perfect Kodak moment. Near the beach, there are also a few temples in Shankarpur. ",https://www.google.com/search?q=+Shankarpur+Beach&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWNH3wex7L_pcsOsM8XlGeOp3wbKICkP10Cg&s,Medium
West Bengal,Digha,Talsari Beach,4.6," Lined with coconut and palm trees all along, Talasari beach is famous among sea food lovers for the delicacies it offers. The place has an amazing view with all the stretches of greens peeking through the mountains and the rivers. ",https://www.google.com/search?q=+Talsari+Beach&udm=2,https://odishatourism.gov.in/content/dam/tourism/home/discover/attractions/beaches/talsari/talsari%20corosal1.jpg,Medium
West Bengal,Digha,Amarabati Park,3.7," With neatly paved walkways, a multitude of seating areas, verdant surroundings, a gorgeous ropeway ride and boating facilities to enjoy its own mini-lake, the Amarabati park provides wholesome family fun for children and adults looking for a relaxed manner of killing some time during their vacation in the beautiful Digha. ",https://www.google.com/search?q=+Amarabati+Park&udm=2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/48/e6/05/amarabati-park.jpg?w=900&h=-1&s=1,Medium
West Bengal,Digha,Temple at Chandaneswar,3.2," Situated at a distance of 6-8 km from Digha, Chandaneswar Shiv temple has mythology and folklore depicting its creation and history. The temple plays host to a huge annual fair on the first day of Oriya calendar and sees an influx of a large number of tourists every year. ",https://www.google.com/search?q=+Temple+at+Chandaneswar&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVa2h8h2XkhonoNs0dRfdMGHpXvP74oVUSPQ&s,Medium
West Bengal,Digha,Old Digha Beach,5.0," Old Digha Beach is one of the less popular beaches in Digha and experiences relatively less tourism. Although there are no shacks or eating joints on the beach, there are however, stone seats made for people to sit and relax. There are stone crumbles and boulders formed due to erosion, that dominate the area. However, it is still considered an ideal place to watch the sunsets and sunrises. ",https://www.google.com/search?q=+Old+Digha+Beach&udm=2,https://media-cdn.tripadvisor.com/media/photo-s/1c/39/76/8f/this-is-a-picture-of.jpg,Medium
West Bengal,Digha,Chandpur Beach,5.0," Flanked on the coast of the Bay of Bengal, Chandpur Beach is one of the less popular and less crowded beaches near Kolkata. Boasting of a beautiful sea side view and clear emerald water, the beach is considered ideal to relax and unwind. The beach, however, is different than the other beaches in the region. Its banks are slightly eroded and there is recession caused by the sea water. ",https://www.google.com/search?q=+Chandpur+Beach&udm=2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/7e/94/24/chandpur-beach.jpg?w=900&h=-1&s=1,Medium
Himachal Pradesh,Dharamshala,Dharamshala Cricket Stadium,4.3," Nestled in the lap of the majestic Himalayan mountain range lies the quaint Dharamshala Cricket Stadium, also known as the Himachal Pradesh Cricket Association (HPCA) Stadium. Located at a height of 1,457 masl amidst the Dhauladhar mountain range in Kangra valley, it is one of the highest sports grounds in the world. Operated under the auspices of HPCA, the Cricket Stadium often serves as the practice ground for the Indian Cricket Team, Himachal Pradesh state-level cricket team, as well as Indian Premier League (IPL) team Kings XI Punjab.  ",https://www.google.com/search?q=+Dharamshala+Cricket+Stadium&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmXjClxbrm3ECJWneOB6l6WSDI82xIecxn5Q&s,Medium
Himachal Pradesh,Dharamshala," Namgyal Monastery, Mcleodganj",3.2," Overlooking the mountain ranges of Dhauladhar, the Namgyal Monastery is situated within the Tsuglagkhang complex. This complex also is the proud home to the residence of Dalai Lama, among various other shrines, temples, bookstores, souvenir shops etc. ","https://www.google.com/search?q=+Namgyal+Monastery,+Mcleodganj&udm=2",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyhDztLRB4Is2uY_6eecmvihHyRjAgmUegfQ&s,Medium
Himachal Pradesh,Dharamshala,Triund,3.2,Triund is a 9-km trek away from Mcleodganj. It is situated at a great height and provides a mesmerizing view of the Moon Peak-Indera Pass. This is an ideal spot for picnics and the clean and pristine environment will surely rejuvenate your senses.,https://www.google.com/search?q=+Triund&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjSo28hros_rIh7pbxBH8bEnUEhU81eEZAmQ&s,Medium
Himachal Pradesh,Dharamshala,St John in the Wilderness Church,3.9," This neo-gothic church was built in 1852 and is one of the most important churches in Himachal Pradesh. Located near Dharamshala and on the way to Mcleodganj, this church was built in dedication to John the Baptist. Set amidst lush deodar forests, this peaceful edifice is known for its Belgian stained-glass windows.  ",https://www.google.com/search?q=+St+John+in+the+Wilderness+Church&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRm0eRtYvqs-t3ZBGxWIOrYChLT9XXcX-OW9g&s,Medium
Himachal Pradesh,Dharamshala,Library of Tibetan Works and Archives,4.0," With artifacts and manuscripts that date back to the 12th century, the Library of Tibetan Works and Archives is one the pioneering institutions in the study and research of Buddhism. With as many as 80,000 manuscripts, 600 Buddhist artifacts including beautifully crafted silk applique thangkas and a three dimensional, wood carved mandala of the Avalokiteshwara, one of the most revered and compassionate Bodhisattva in Buddhism. With an air of peace and serenity descending upon people who visit the museum, it is indeed a calming experience to visitors of this offbeat museum in India. ",https://www.google.com/search?q=+Library+of+Tibetan+Works+and+Archives&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbmDcKNm8QU0Z2kL2XJnINVaD29FKU60WCPg&s,Medium
Himachal Pradesh,Dharamshala,War Memorial,3.5," The War Memorial in the forests of Dharamshala was created to commemorate the memory of those who fought to save our motherland. During the Indo-China War of 1947-48, 1962, 1965, and 1971, and UN Peace Operations, many brave soldiers of Kangra lost their lives as war heroes. Three huge panels of black stone, each 24 feet in height, preserve their memory in stone.  ",https://www.google.com/search?q=+War+Memorial&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuToiyeWH52OXooDmeTjCV6rBZyfhJbi93wg&s,Medium
Himachal Pradesh,Dharamshala,Gyuto Monastery,3.2," Popularly known for the study of Tantric Meditation and Philosophy, the Gyuto Monastery is one of the beautiful and popular monasteries located in Dharamshala. It was founded in India in 1959 and was established for preserving and promoting the tradition of Black Magic, popularly known as Tantric Teachings, of the great teacher Ksongkhapa. The glorious monastery has helped in depicting how, unlike popular belief, black magic can be used for the well-being of the people. ",https://www.google.com/search?q=+Gyuto+Monastery&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcH70FIRYdvExm1dQ-SM8l03Z3mjuzAJZMWg&s,Medium
Himachal Pradesh,Dharamshala,Bhagsu nath temple,3.2," This temple is located at a height of 1770 m above sea level. Surrounded by beautiful pools and lush greenery, this temple attracts a lot of devotees and tourists throughout the year. ",https://www.google.com/search?q=+Bhagsu+nath+temple&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWTCyVErEGLumcn3q2H8ek6ojUsxzfRRe1sQ&s,Medium
Himachal Pradesh,Dharamshala,Dharamshala to Mcleodganj Ropeway,4.0," The ropeway between Dharamshala and Mcleodganj, called the Dharamshala Skyway, is a 1.8km long ropeway that takes one from Dharamshala to Mcleodganj in just 5 minutes. It features 18 gondolas as well as 2 stations and 10 towers, with the top station being in front of the Dalai Lama Temple.   ",https://www.google.com/search?q=+Dharamshala+to+Mcleodganj+Ropeway&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCE5P9Ls8n8zzrV0L_zrg_Tpc-8ojeNbSMHA&s,Medium
Himachal Pradesh,Dharamshala,Dal lake and Nadi,3.2," Dal lake is located 11 km away from lower Dharamsala and lies in between hills and deodar trees. This is a starting point for treks and excursion around the lake, making for a memorable experience. ",https://www.google.com/search?q=+Dal+lake+and+Nadi&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuq9J426Y682TzwUb0NTNn4Hii3vwl01SFVw&s,Medium
Himachal Pradesh,Dharamshala,Dalai Lama Temple Complex,4.0,"  The Dalai Lama Temple, also known as Tsuglakhang Temple, is a politico-religious centre in Dharamsala located close to the home of the Dalai Lama. The gigantic complex houses massive statues of Avalokiteshvara, Padmasambhava and several other Buddhist monks. The main attraction is the enormous idol of Buddha sitting on an elevated pedestal. The chief prayer wheel is also located here. ",https://www.google.com/search?q=+Dalai+Lama+Temple+Complex&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqTmFatxp3ZDI1eq9QL37cCPnX-mkxrZQIKg&s,Medium
Himachal Pradesh,Dharamshala," Tibet museum, Mcleodganj",3.2," This museum is located inside the Tsuglagkhang complex and has a collection of brilliant forms of Tibetan Art, which include history documents, pottery, handicrafts, paintings etc. ","https://www.google.com/search?q=+Tibet+museum,+Mcleodganj&udm=2",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuijv5O-WhsK_GVQH59Uu4GuiXYyInQg5PuA&s,Medium
Himachal Pradesh,Dharamshala,Bhagsu falls,4.0," The Bhagsu Falls are situated 2 km away from McLeodganj. Set amidst lush greenery and nature in its most pristine form, these falls are majestic and grand and should not be missed by all tourists travelling here. ",https://www.google.com/search?q=+Bhagsu+falls&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuQ-UXhGnqIGwaB3YBYl5zDX2spsNMSayYpA&s,Medium
Himachal Pradesh,Dharamshala,Tea gardens,3.2," The smallest tea region of India, Dharamshala has beautifully lined and organized tea gardens across the Kangra Valley. It is known for its good quality tea and is available for purchase in many shops across Dharamshala and Mcleodganj. ",https://www.google.com/search?q=+Tea+gardens&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTycuA3AZdc-QkuF76idYULjhaXsCcPQNLVWQ&s,Medium
Himachal Pradesh,Dharamshala,Trekking,4.0," There are different ventures or institutes which organizes treks here, you will be accompanied with well experienced guides and trekking experts. ",https://www.google.com/search?q=+Trekking&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkjjmZhjjLyvahe8BJgL_KPJQVDAtKXmMoJg&s,Medium
Himachal Pradesh,Dharamshala,Kalachakra Temple,3.7," Located inside the Thekchen Chöling temple complex in Mcleodganj near Dharamsala, Kalachakra Temple is a popular Tibetan temple. It is known for housing the stunning murals of Kalachakra (Wheel of Time) which are linked to the Avalokitesvara, of whom Dalai Lama is a manifestation.  ",https://www.google.com/search?q=+Kalachakra+Temple&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjL7YwhLbZxk91wBGY5XiOccy10HLZRft9uA&s,Medium
Himachal Pradesh,Dharamshala,Jwalamukhi Devi Temple,3.2," Located in the Kangra district of Himachal Pradesh, Jwala Devi Temple is dedicated to Jwala Ji - a Hindu Goddess depicted by a set of eternal flames. One of the 52 Shakti Peethas in India, it is believed that the tongue of Goddess Sati fell where the Jwala Devi Temple is now situated. A novel temple which does not have an idol, the five aartis conducted at Jwala Devi Temple are the main attraction. ",https://www.google.com/search?q=+Jwalamukhi+Devi+Temple&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWznVX0lphu2fQXFJV5XDF5NEN_HT4XQ6YOQ&s,Medium
Himachal Pradesh,Dharamshala," Tsuglagkhang, Mcleodganj",3.2," This is the place where the Dalai Lama resides. This complex has a monastery, various stupas and temples, bookstore and a cafe'''' which will attract devotees from all over the world and serve tourists as well. ","https://www.google.com/search?q=+Tsuglagkhang,+Mcleodganj&udm=2",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTosByTRMIATeocA2WDVTp2LAUDo0oBjBVfxQ&s,Medium
Himachal Pradesh,Dharamshala,Masroor Rock Cut Temple,4.0," Situated 32 kms from Kangra in Dharamsala on the Nagrota- Surian Link Road, Masroor Rock Cut Temple is an archaeological site which is currently in ruins. The complex is a combination of 15 rock cut temples designed in the Indo- Aryan style of architecture, believed to have been built in the 8th century (as per relics).  ",https://www.google.com/search?q=+Masroor+Rock+Cut+Temple&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwkh3aG6Xz2LCnBM3NJxnk4BYI7F4DQmwtkg&s,Medium
Himachal Pradesh,Dharamshala,Aghanjar Mahadev Temple,3.7," Located 5 kms away from the town of Dharamsala in Khaniyara, at the foothills of Dhauladhar, Aghanjar Mahadev Temple is dedicated to Lord Shiva. Believed to have been built around 500 years ago, the temple is nestled amidst bounteous forests and emerald mountain peaks.  ",https://www.google.com/search?q=+Aghanjar+Mahadev+Temple&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8ABclDIxlJitevR0s7YTpyOqn5_-DgIs9KQ&s,Medium
Himachal Pradesh,Dharamshala,Dharamshala International Film Festival,4.0," One of the leading independent film festivals of the county is the Dharamshala Film Festival, held every year in November. The festival is for filmmakers, volunteers and travellers from far and wide. Showcasing the best of Indian and international cinema, the DIFF provides a platform for hitherto unknown artists to take centre stage.  ",https://www.google.com/search?q=+Dharamshala+International+Film+Festival&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfKwU8HxyYxO5wg9l7JQ2rBPVkqVeT5k4GhA&s,Medium
Himachal Pradesh,Dharamshala,Kangra art museum,3.2,The Kangra Museum is dedicated to the brilliant marvels of Tibetan and Buddhist artwork and their rich history. Its is situated near the bus station of Dharamshala.,https://www.google.com/search?q=+Kangra+art+museum&udm=2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/10/c5/ab/kangra-museum.jpg?w=900&h=-1&s=1,Medium
Himachal Pradesh,Dharamshala,Dharamkot Studio,3.0," A small rustic space located in the village of Dharamkot about 2km from Mcleodganj, Dharamkot Studio is a hidden gem where people can take pottery lessons. The lessons include trying to get the hang of the art using simply the hands and the wheel. The studio is also known for reviving black pottery, and trained instructors guide locals and tourists every step of the way.  ",https://www.google.com/search?q=+Dharamkot+Studio&udm=2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_cPlnbIyw5AsNBQZ8AwgzBDh7FHr9p5OPGw&s,Medium
Himachal Pradesh,Dharamshala,Mcleodganj Market,3.5," McLeodganj is famous for its culture, crafts, etc. and tourists flock in from different parts of the world to experience it and be a part of it. The shopping experience in McLeodganj is worth remembering, provided you know how to bargain and purchase the local items of the place such as Tibetan mats and carpets. 

If you're planning a visit there, see the sights, soak in the scenery, sample the local food and before leaving, grab some souvenirs and gifts from the local markets to carry the feeling and memories of Mcleodganj home with you. As a bonus point, many of the stores on our list give part or all of their proceeds to local relief organisations. ",https://www.google.com/search?q=+Mcleodganj+Market&udm=2,https://www.holidify.com/images/cmsuploads/compressed/519541684_7a3f29cc66_b_20200124154328.jpg,Medium
Himachal Pradesh,Dharamshala,Naam Art Gallery,3.5," Located in Dharamshala near Mcleodganj, Naam Art Gallery is often visited by people interested in the art. Even people with a creative bent of mind can spend some relaxed and enjoyable time here, looking around at a number of works as well as spiritual artworks. The Naam Art Gallery showcases work of the European artists Elsbeth Buschman (watercolours and acrylics) and Alfred W. Hallett (oil paintings). Those interested in collecting art can buy some prints available here at a price of INR 400. ",https://www.google.com/search?q=+Naam+Art+Gallery&udm=2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/7e/6c/e6/naam-art-gallery.jpg?w=1200&h=-1&s=1,Medium
